SKU;Qtd_Vendida;Loja;Data_da_Venda;Codigo_Cliente
HL1005;2;Goiânia;2016-01-31;103
HL1012;4;São Paulo;2016-01-31;424
HL1017;3;Campinas;2016-01-31;329
HL1024;5;Recife;2016-01-31;144
HL1010;2;Fortaleza;2016-01-31;735
HL1020;5;Recife;2016-01-31;494
HL1001;4;Rio de Janeiro;2016-01-31;570
HL1022;5;Porto Alegre;2016-01-31;795
HL1022;1;Goiânia;2016-01-31;466
HL1017;3;Fortaleza;2016-01-31;802
HL1007;3;Campinas;2016-01-31;770
HL1016;2;Rio de Janeiro;2016-01-31;749
HL1007;4;Fortaleza;2016-01-31;171
HL1018;2;Rio de Janeiro;2016-01-31;531
HL1004;4;Guarulhos;2016-01-31;410
HL1021;3;Campinas;2016-02-01;732
HL1020;2;Campinas;2016-02-01;656
HL1004;1;Nova Iguaço;2016-02-01;627
HL1016;3;Goiânia;2016-02-01;162
HL1006;5;Porto Alegre;2016-02-01;64
HL1014;3;Fortaleza;2016-02-01;622
HL1024;2;Salvador;2016-02-01;245
HL1020;4;Salvador;2016-02-01;800
HL1013;5;Rio de Janeiro;2016-02-01;20
HL1006;3;Guarulhos;2016-02-01;433
HL1007;2;Niterói;2016-02-01;401
HL1014;1;Fortaleza;2016-02-01;363
HL1006;4;Niterói;2016-02-01;276
HL1001;3;Guarulhos;2016-02-01;561
HL1005;4;Salvador;2016-02-01;198
HL1022;4;Niterói;2016-02-01;658
HL1016;4;Guarulhos;2016-02-01;344
HL1009;2;Niterói;2016-02-01;632
HL1012;4;Belo Horizonte;2016-02-01;590
HL1003;2;Belo Horizonte;2016-02-01;550
HL1012;3;Porto Alegre;2016-02-01;132
HL1020;4;Guarulhos;2016-02-01;440
HL1010;5;Nova Iguaço;2016-02-01;574
HL1016;5;Guarulhos;2016-02-02;37
HL1016;4;Niterói;2016-02-02;523
HL1012;5;Porto Alegre;2016-02-02;218
HL1011;2;Niterói;2016-02-02;708
HL1005;3;Curitiba;2016-02-02;442
HL1003;5;Goiânia;2016-02-02;365
HL1007;4;Belo Horizonte;2016-02-02;550
HL1023;1;Curitiba;2016-02-02;560
HL1002;3;Salvador;2016-02-02;285
HL1008;3;Porto Alegre;2016-02-02;668
HL1015;2;Curitiba;2016-02-02;217
HL1002;4;Goiânia;2016-02-02;351
HL1001;1;Fortaleza;2016-02-02;507
HL1010;1;Niterói;2016-02-02;381
HL1007;5;Fortaleza;2016-02-02;157
HL1004;1;Campinas;2016-02-02;243
HL1023;5;Guarulhos;2016-02-03;302
HL1024;5;Porto Alegre;2016-02-03;780
HL1006;1;Salvador;2016-02-03;534
HL1022;3;Goiânia;2016-02-03;65
HL1001;1;Salvador;2016-02-03;769
HL1006;2;Niterói;2016-02-03;401
HL1014;4;Guarulhos;2016-02-03;392
HL1024;4;Niterói;2016-02-03;131
HL1018;5;Belo Horizonte;2016-02-03;470
HL1018;2;Recife;2016-02-03;27
HL1021;3;Porto Alegre;2016-02-03;159
HL1016;3;Fortaleza;2016-02-03;215
HL1014;4;Fortaleza;2016-02-03;796
HL1012;4;Goiânia;2016-02-03;177
HL1021;1;Guarulhos;2016-02-03;337
HL1014;1;Campinas;2016-02-03;265
HL1003;3;Salvador;2016-02-03;15
HL1020;4;Nova Iguaço;2016-02-04;680
HL1006;2;Rio de Janeiro;2016-02-04;11
HL1009;3;Guarulhos;2016-02-04;356
HL1004;3;Fortaleza;2016-02-04;719
HL1017;4;Recife;2016-02-04;380
HL1023;2;Niterói;2016-02-04;94
HL1013;5;Recife;2016-02-04;244
HL1015;4;Goiânia;2016-02-04;17
HL1020;4;Fortaleza;2016-02-04;580
HL1007;2;Campinas;2016-02-04;120
HL1013;2;Campinas;2016-02-04;151
HL1005;5;Salvador;2016-02-04;544
HL1004;2;Nova Iguaço;2016-02-04;282
HL1021;4;Curitiba;2016-02-04;345
HL1015;3;Niterói;2016-02-04;710
HL1012;1;Belo Horizonte;2016-02-04;154
HL1017;3;Rio de Janeiro;2016-02-04;744
HL1003;2;Salvador;2016-02-05;700
HL1019;2;Belo Horizonte;2016-02-05;391
HL1020;1;São Paulo;2016-02-05;683
HL1008;3;Niterói;2016-02-05;118
HL1019;4;Niterói;2016-02-05;280
HL1015;4;Porto Alegre;2016-02-05;444
HL1007;2;Rio de Janeiro;2016-02-05;462
HL1005;4;Fortaleza;2016-02-05;507
HL1023;5;Porto Alegre;2016-02-05;72
HL1017;4;Niterói;2016-02-05;176
HL1005;5;Nova Iguaço;2016-02-05;9
HL1017;4;Salvador;2016-02-05;396
HL1024;3;São Paulo;2016-02-05;261
HL1012;1;Nova Iguaço;2016-02-05;655
HL1002;4;Salvador;2016-02-06;769
HL1012;3;Curitiba;2016-02-06;240
HL1019;1;Belo Horizonte;2016-02-06;413
HL1013;5;Curitiba;2016-02-06;345
HL1019;3;Goiânia;2016-02-06;815
HL1021;2;Fortaleza;2016-02-06;130
HL1012;1;Curitiba;2016-02-06;93
HL1016;2;Rio de Janeiro;2016-02-06;537
HL1016;2;Goiânia;2016-02-06;88
HL1005;5;Guarulhos;2016-02-06;348
HL1015;3;Fortaleza;2016-02-06;130
HL1008;5;Fortaleza;2016-02-06;818
HL1011;3;Fortaleza;2016-02-06;622
HL1019;2;Recife;2016-02-07;376
HL1021;1;Rio de Janeiro;2016-02-07;368
HL1013;5;Belo Horizonte;2016-02-07;180
HL1024;5;Curitiba;2016-02-07;498
HL1011;2;Recife;2016-02-07;335
HL1010;5;Guarulhos;2016-02-07;630
HL1012;3;Curitiba;2016-02-07;442
HL1003;4;Salvador;2016-02-07;54
HL1016;1;Curitiba;2016-02-07;85
HL1002;4;Belo Horizonte;2016-02-07;506
HL1024;2;Goiânia;2016-02-07;188
HL1017;1;Guarulhos;2016-02-07;538
HL1012;3;Rio de Janeiro;2016-02-07;804
HL1002;2;Belo Horizonte;2016-02-07;651
HL1013;2;Goiânia;2016-02-07;246
HL1021;1;Curitiba;2016-02-07;419
HL1024;1;Fortaleza;2016-02-07;557
HL1013;5;Belo Horizonte;2016-02-07;409
HL1019;2;Campinas;2016-02-07;411
HL1014;4;Porto Alegre;2016-02-07;129
HL1013;3;Salvador;2016-02-07;769
HL1019;3;Curitiba;2016-02-07;637
HL1002;1;Nova Iguaço;2016-02-07;680
HL1017;2;Goiânia;2016-02-07;614
HL1023;2;Goiânia;2016-02-08;685
HL1018;1;Salvador;2016-02-08;216
HL1006;5;Belo Horizonte;2016-02-08;497
HL1002;1;Recife;2016-02-08;165
HL1019;2;Porto Alegre;2016-02-08;112
HL1007;3;Recife;2016-02-08;234
HL1016;2;Recife;2016-02-08;70
HL1007;3;Guarulhos;2016-02-08;548
HL1009;4;Curitiba;2016-02-08;293
HL1008;1;Guarulhos;2016-02-08;214
HL1024;1;Fortaleza;2016-02-08;601
HL1015;1;São Paulo;2016-02-08;382
HL1005;5;Guarulhos;2016-02-08;433
HL1015;1;Goiânia;2016-02-08;466
HL1006;2;Salvador;2016-02-08;170
HL1022;1;Campinas;2016-02-08;332
HL1013;2;Nova Iguaço;2016-02-08;647
HL1015;3;Curitiba;2016-02-09;619
HL1019;5;Rio de Janeiro;2016-02-09;194
HL1003;5;Guarulhos;2016-02-09;369
HL1012;5;Guarulhos;2016-02-09;179
HL1006;3;Goiânia;2016-02-09;299
HL1010;3;Porto Alegre;2016-02-09;780
HL1013;2;São Paulo;2016-02-09;310
HL1002;5;Recife;2016-02-09;555
HL1008;5;Belo Horizonte;2016-02-09;190
HL1011;3;Nova Iguaço;2016-02-09;402
HL1019;3;Guarulhos;2016-02-09;399
HL1013;3;Guarulhos;2016-02-09;302
HL1003;3;Guarulhos;2016-02-09;372
HL1012;5;Guarulhos;2016-02-09;211
HL1009;1;Curitiba;2016-02-09;619
HL1013;2;Niterói;2016-02-09;434
HL1012;5;Nova Iguaço;2016-02-09;355
HL1003;2;Curitiba;2016-02-09;22
HL1003;5;Belo Horizonte;2016-02-10;154
HL1004;4;Fortaleza;2016-02-10;796
HL1003;5;Belo Horizonte;2016-02-10;18
HL1016;2;Porto Alegre;2016-02-10;181
HL1004;3;Niterói;2016-02-10;809
HL1001;2;Guarulhos;2016-02-10;101
HL1002;4;Nova Iguaço;2016-02-10;591
HL1007;3;Salvador;2016-02-10;752
HL1002;5;São Paulo;2016-02-10;314
HL1016;2;Curitiba;2016-02-10;526
HL1016;1;Recife;2016-02-10;144
HL1020;3;Niterói;2016-02-10;495
HL1008;3;Campinas;2016-02-10;755
HL1019;1;Fortaleza;2016-02-11;269
HL1003;2;Salvador;2016-02-11;765
HL1018;5;Belo Horizonte;2016-02-11;470
HL1001;1;Porto Alegre;2016-02-11;112
HL1022;5;Nova Iguaço;2016-02-11;585
HL1023;2;Belo Horizonte;2016-02-11;413
HL1022;2;Guarulhos;2016-02-12;600
HL1006;5;Fortaleza;2016-02-12;621
HL1002;4;Recife;2016-02-12;633
HL1006;5;Nova Iguaço;2016-02-12;455
HL1010;5;Curitiba;2016-02-12;628
HL1023;3;Curitiba;2016-02-12;705
HL1008;3;Campinas;2016-02-12;529
HL1024;1;Guarulhos;2016-02-12;211
HL1006;2;Niterói;2016-02-12;654
HL1016;3;Salvador;2016-02-12;752
HL1002;1;Porto Alegre;2016-02-12;760
HL1009;4;Salvador;2016-02-12;790
HL1023;3;Niterói;2016-02-12;486
HL1015;1;Niterói;2016-02-12;756
HL1013;3;Porto Alegre;2016-02-12;386
HL1002;5;Nova Iguaço;2016-02-13;598
HL1012;1;Recife;2016-02-13;633
HL1007;3;Guarulhos;2016-02-13;630
HL1001;4;Campinas;2016-02-13;139
HL1021;5;São Paulo;2016-02-13;424
HL1005;3;Fortaleza;2016-02-13;621
HL1003;3;São Paulo;2016-02-13;450
HL1004;3;Curitiba;2016-02-13;493
HL1012;5;Curitiba;2016-02-13;95
HL1022;2;Rio de Janeiro;2016-02-13;694
HL1024;2;Curitiba;2016-02-13;637
HL1015;5;Belo Horizonte;2016-02-13;441
HL1006;3;Recife;2016-02-13;373
HL1017;2;Recife;2016-02-13;376
HL1021;1;Fortaleza;2016-02-13;286
HL1003;1;Fortaleza;2016-02-13;354
HL1016;1;Niterói;2016-02-13;486
HL1004;4;Belo Horizonte;2016-02-13;413
HL1006;2;Fortaleza;2016-02-13;426
HL1018;4;São Paulo;2016-02-13;450
HL1002;4;Goiânia;2016-02-13;296
HL1016;4;Campinas;2016-02-14;411
HL1010;5;Guarulhos;2016-02-14;348
HL1008;1;Belo Horizonte;2016-02-14;506
HL1007;3;Recife;2016-02-14;27
HL1021;5;São Paulo;2016-02-14;776
HL1010;1;Curitiba;2016-02-14;493
HL1016;2;Curitiba;2016-02-14;442
HL1008;3;Belo Horizonte;2016-02-14;357
HL1008;5;Nova Iguaço;2016-02-14;569
HL1011;5;São Paulo;2016-02-14;776
HL1014;2;Rio de Janeiro;2016-02-14;377
HL1014;2;Campinas;2016-02-14;289
HL1009;1;Guarulhos;2016-02-14;185
HL1007;5;Goiânia;2016-02-14;821
HL1008;5;Nova Iguaço;2016-02-15;13
HL1016;1;Curitiba;2016-02-15;338
HL1017;1;Nova Iguaço;2016-02-15;690
HL1018;5;Curitiba;2016-02-15;178
HL1005;3;Porto Alegre;2016-02-15;189
HL1018;4;Fortaleza;2016-02-15;286
HL1003;3;Goiânia;2016-02-15;605
HL1016;5;Salvador;2016-02-15;174
HL1005;3;Niterói;2016-02-15;584
HL1016;2;Guarulhos;2016-02-15;577
HL1008;1;Campinas;2016-02-15;447
HL1021;4;Curitiba;2016-02-15;442
HL1012;1;Curitiba;2016-02-15;803
HL1013;3;Nova Iguaço;2016-02-15;149
HL1019;2;Belo Horizonte;2016-02-15;470
HL1013;4;Campinas;2016-02-15;45
HL1004;1;Belo Horizonte;2016-02-15;786
HL1022;5;Curitiba;2016-02-15;210
HL1012;2;Niterói;2016-02-15;763
HL1005;1;Belo Horizonte;2016-02-15;251
HL1021;4;Belo Horizonte;2016-02-16;154
HL1005;4;Porto Alegre;2016-02-16;586
HL1013;5;Porto Alegre;2016-02-16;754
HL1020;3;Nova Iguaço;2016-02-16;598
HL1008;2;Campinas;2016-02-16;257
HL1020;1;Curitiba;2016-02-16;533
HL1011;4;Niterói;2016-02-16;30
HL1023;3;Recife;2016-02-16;509
HL1012;4;Salvador;2016-02-16;216
HL1020;2;Porto Alegre;2016-02-16;453
HL1007;2;Campinas;2016-02-16;151
HL1022;3;Goiânia;2016-02-16;815
HL1011;1;São Paulo;2016-02-16;773
HL1016;4;Nova Iguaço;2016-02-17;281
HL1002;1;Campinas;2016-02-17;722
HL1023;5;Nova Iguaço;2016-02-17;278
HL1022;1;Guarulhos;2016-02-17;479
HL1003;2;Belo Horizonte;2016-02-17;80
HL1022;4;Fortaleza;2016-02-17;292
HL1008;2;Belo Horizonte;2016-02-17;520
HL1014;2;Rio de Janeiro;2016-02-17;92
HL1019;2;Nova Iguaço;2016-02-17;627
HL1005;1;Belo Horizonte;2016-02-18;186
HL1020;2;Rio de Janeiro;2016-02-18;226
HL1015;3;Curitiba;2016-02-18;419
HL1018;1;Fortaleza;2016-02-18;796
HL1016;4;Guarulhos;2016-02-18;356
HL1009;4;Goiânia;2016-02-18;685
HL1001;1;São Paulo;2016-02-18;725
HL1005;3;Belo Horizonte;2016-02-18;421
HL1006;4;Belo Horizonte;2016-02-18;631
HL1007;1;Guarulhos;2016-02-18;536
HL1008;1;Goiânia;2016-02-18;182
HL1013;3;Nova Iguaço;2016-02-18;25
HL1022;4;Belo Horizonte;2016-02-18;631
HL1001;3;São Paulo;2016-02-18;105
HL1004;5;Belo Horizonte;2016-02-18;783
HL1020;4;Belo Horizonte;2016-02-18;475
HL1016;1;Porto Alegre;2016-02-18;489
HL1020;2;Belo Horizonte;2016-02-19;397
HL1011;2;Salvador;2016-02-19;90
HL1006;4;Niterói;2016-02-19;523
HL1005;5;Guarulhos;2016-02-19;272
HL1019;2;Nova Iguaço;2016-02-19;736
HL1002;1;Porto Alegre;2016-02-19;428
HL1023;4;Goiânia;2016-02-19;438
HL1017;1;Guarulhos;2016-02-19;502
HL1004;2;Belo Horizonte;2016-02-19;430
HL1002;3;Goiânia;2016-02-19;562
HL1022;4;Fortaleza;2016-02-19;468
HL1019;4;Niterói;2016-02-19;658
HL1016;1;Goiânia;2016-02-19;8
HL1012;1;Salvador;2016-02-19;692
HL1012;1;Recife;2016-02-19;342
HL1012;1;Guarulhos;2016-02-19;524
HL1005;2;Niterói;2016-02-20;42
HL1015;2;Goiânia;2016-02-20;682
HL1009;5;Curitiba;2016-02-20;720
HL1006;4;Recife;2016-02-20;768
HL1013;1;Rio de Janeiro;2016-02-20;195
HL1009;4;Rio de Janeiro;2016-02-20;558
HL1020;4;Belo Horizonte;2016-02-20;475
HL1015;2;São Paulo;2016-02-20;718
HL1006;5;Niterói;2016-02-20;756
HL1021;1;Salvador;2016-02-20;544
HL1013;5;Campinas;2016-02-20;199
HL1004;4;Guarulhos;2016-02-20;610
HL1004;1;Porto Alegre;2016-02-20;702
HL1018;3;Curitiba;2016-02-20;774
HL1004;4;Rio de Janeiro;2016-02-20;99
HL1016;3;Niterói;2016-02-20;763
HL1023;5;Porto Alegre;2016-02-21;386
HL1010;2;São Paulo;2016-02-21;202
HL1014;2;Recife;2016-02-21;672
HL1011;4;Recife;2016-02-21;820
HL1021;3;Campinas;2016-02-21;208
HL1007;1;Guarulhos;2016-02-21;457
HL1023;1;Guarulhos;2016-02-21;98
HL1013;5;Curitiba;2016-02-21;478
HL1002;2;Recife;2016-02-21;595
HL1005;2;Porto Alegre;2016-02-21;489
HL1015;1;Curitiba;2016-02-21;343
HL1010;5;Recife;2016-02-21;494
HL1002;2;Goiânia;2016-02-22;636
HL1013;3;São Paulo;2016-02-22;316
HL1002;4;Recife;2016-02-22;729
HL1008;5;Belo Horizonte;2016-02-22;483
HL1013;1;Guarulhos;2016-02-22;392
HL1012;5;Belo Horizonte;2016-02-22;397
HL1011;1;Nova Iguaço;2016-02-22;701
HL1012;3;Salvador;2016-02-22;712
HL1003;4;Belo Horizonte;2016-02-22;786
HL1001;5;Campinas;2016-02-22;139
HL1006;4;Guarulhos;2016-02-22;56
HL1010;2;Guarulhos;2016-02-22;538
HL1005;2;Nova Iguaço;2016-02-22;681
HL1014;5;Nova Iguaço;2016-02-22;402
HL1021;1;Curitiba;2016-02-23;271
HL1018;2;Belo Horizonte;2016-02-23;456
HL1022;4;Campinas;2016-02-23;309
HL1005;4;Salvador;2016-02-23;198
HL1004;2;Campinas;2016-02-23;607
HL1002;5;Nova Iguaço;2016-02-23;307
HL1009;5;Goiânia;2016-02-23;512
HL1019;4;Campinas;2016-02-23;300
HL1007;5;Belo Horizonte;2016-02-23;470
HL1007;5;Guarulhos;2016-02-23;212
HL1009;4;Campinas;2016-02-23;485
HL1001;4;Salvador;2016-02-24;100
HL1011;4;Salvador;2016-02-24;761
HL1003;3;Fortaleza;2016-02-24;657
HL1017;2;Recife;2016-02-24;633
HL1011;2;Fortaleza;2016-02-24;183
HL1008;5;Recife;2016-02-24;277
HL1013;1;Belo Horizonte;2016-02-24;611
HL1007;5;Curitiba;2016-02-24;61
HL1023;5;Salvador;2016-02-24;692
HL1023;1;Rio de Janeiro;2016-02-24;499
HL1015;1;Rio de Janeiro;2016-02-24;155
HL1003;4;Curitiba;2016-02-24;686
HL1008;4;Guarulhos;2016-02-24;457
HL1007;4;Curitiba;2016-02-24;95
HL1020;2;Guarulhos;2016-02-24;610
HL1005;4;Nova Iguaço;2016-02-24;455
HL1019;1;Goiânia;2016-02-24;315
HL1009;2;Guarulhos;2016-02-24;369
HL1017;5;Guarulhos;2016-02-24;630
HL1003;4;São Paulo;2016-02-24;314
HL1024;4;Porto Alegre;2016-02-25;801
HL1013;5;Recife;2016-02-25;165
HL1023;2;Niterói;2016-02-25;488
HL1021;4;Salvador;2016-02-25;437
HL1005;5;Fortaleza;2016-02-25;703
HL1024;4;Campinas;2016-02-25;86
HL1015;1;Nova Iguaço;2016-02-25;578
HL1014;1;Guarulhos;2016-02-25;126
HL1002;4;Porto Alegre;2016-02-25;132
HL1017;4;Salvador;2016-02-25;237
HL1001;3;Porto Alegre;2016-02-25;525
HL1006;1;Goiânia;2016-02-26;466
HL1018;1;Fortaleza;2016-02-26;609
HL1011;4;Guarulhos;2016-02-26;548
HL1013;4;Guarulhos;2016-02-26;334
HL1023;2;Porto Alegre;2016-02-26;218
HL1013;1;Curitiba;2016-02-26;758
HL1018;4;São Paulo;2016-02-26;424
HL1017;2;Porto Alegre;2016-02-26;554
HL1016;5;São Paulo;2016-02-26;111
HL1002;5;Rio de Janeiro;2016-02-26;652
HL1020;3;Campinas;2016-02-26;678
HL1020;5;Guarulhos;2016-02-26;564
HL1010;1;São Paulo;2016-02-27;389
HL1006;4;Rio de Janeiro;2016-02-27;368
HL1014;1;Porto Alegre;2016-02-27;733
HL1001;4;Salvador;2016-02-27;216
HL1022;2;Curitiba;2016-02-27;239
HL1021;5;Guarulhos;2016-02-27;205
HL1024;5;Guarulhos;2016-02-27;127
HL1023;2;Curitiba;2016-02-27;493
HL1022;3;Guarulhos;2016-02-27;141
HL1008;4;São Paulo;2016-02-27;424
HL1004;4;Salvador;2016-02-27;800
HL1004;2;Recife;2016-02-27;117
HL1020;5;Guarulhos;2016-02-27;629
HL1002;5;Guarulhos;2016-02-28;256
HL1007;3;Porto Alegre;2016-02-28;404
HL1005;5;Goiânia;2016-02-28;315
HL1024;3;Porto Alegre;2016-02-28;664
HL1014;3;Belo Horizonte;2016-02-28;497
HL1007;5;Nova Iguaço;2016-02-28;420
HL1015;4;São Paulo;2016-02-28;718
HL1020;5;Campinas;2016-02-28;607
HL1013;2;São Paulo;2016-02-28;314
HL1017;4;Campinas;2016-02-28;439
HL1014;4;Goiânia;2016-02-28;349
HL1006;5;Salvador;2016-02-29;761
HL1007;5;Guarulhos;2016-02-29;524
HL1013;3;Porto Alegre;2016-02-29;620
HL1005;1;Curitiba;2016-02-29;526
HL1022;2;São Paulo;2016-02-29;57
HL1001;4;Guarulhos;2016-02-29;564
HL1020;1;Curitiba;2016-02-29;85
HL1005;4;Campinas;2016-02-29;201
HL1002;5;Niterói;2016-02-29;584
HL1016;5;São Paulo;2016-02-29;665
HL1018;5;Guarulhos;2016-02-29;205
HL1009;1;Nova Iguaço;2016-02-29;402
HL1008;2;Porto Alegre;2016-02-29;221
HL1012;4;Goiânia;2016-02-29;291
HL1002;4;Salvador;2016-02-29;583
HL1002;1;Nova Iguaço;2016-02-29;51
HL1005;4;Guarulhos;2016-02-29;502
HL1011;2;Belo Horizonte;2016-02-29;58
HL1021;1;Recife;2016-02-29;672
HL1019;3;Porto Alegre;2016-03-01;64
HL1020;2;Porto Alegre;2016-03-01;794
HL1004;5;Fortaleza;2016-03-01;622
HL1015;3;Campinas;2016-03-01;192
HL1011;3;Goiânia;2016-03-01;512
HL1002;1;Porto Alegre;2016-03-01;642
HL1009;3;Goiânia;2016-03-01;147
HL1006;2;Curitiba;2016-03-01;789
HL1011;4;Salvador;2016-03-01;482
HL1014;1;Fortaleza;2016-03-01;461
HL1007;4;Belo Horizonte;2016-03-01;359
HL1018;1;Recife;2016-03-01;380
HL1015;4;Campinas;2016-03-01;427
HL1006;4;Guarulhos;2016-03-01;152
HL1016;5;Guarulhos;2016-03-02;364
HL1009;5;Rio de Janeiro;2016-03-02;443
HL1010;3;Recife;2016-03-02;380
HL1021;3;Nova Iguaço;2016-03-02;324
HL1010;3;Rio de Janeiro;2016-03-02;407
HL1024;2;Porto Alegre;2016-03-02;794
HL1001;5;Belo Horizonte;2016-03-02;475
HL1016;4;Salvador;2016-03-02;301
HL1018;2;Porto Alegre;2016-03-02;361
HL1004;4;Salvador;2016-03-03;164
HL1014;1;Recife;2016-03-03;342
HL1011;2;Rio de Janeiro;2016-03-03;195
HL1018;5;São Paulo;2016-03-03;316
HL1015;3;Salvador;2016-03-03;544
HL1003;3;Goiânia;2016-03-03;518
HL1001;4;Niterói;2016-03-03;763
HL1001;3;Rio de Janeiro;2016-03-03;571
HL1004;1;Goiânia;2016-03-03;291
HL1019;1;Recife;2016-03-03;805
HL1020;5;Goiânia;2016-03-03;147
HL1015;4;Niterói;2016-03-03;350
HL1007;2;Campinas;2016-03-04;108
HL1008;1;Niterói;2016-03-04;763
HL1004;1;Nova Iguaço;2016-03-04;13
HL1024;5;São Paulo;2016-03-04;617
HL1014;3;São Paulo;2016-03-04;104
HL1023;5;Belo Horizonte;2016-03-04;154
HL1021;1;Goiânia;2016-03-04;116
HL1004;2;Nova Iguaço;2016-03-04;627
HL1013;1;Goiânia;2016-03-04;532
HL1007;4;Salvador;2016-03-04;285
HL1023;4;Niterói;2016-03-04;763
HL1004;3;Goiânia;2016-03-04;463
HL1020;1;Rio de Janeiro;2016-03-04;44
HL1009;5;São Paulo;2016-03-05;111
HL1005;1;Guarulhos;2016-03-05;67
HL1014;4;São Paulo;2016-03-05;698
HL1003;5;Guarulhos;2016-03-05;294
HL1023;3;Guarulhos;2016-03-05;356
HL1005;3;São Paulo;2016-03-05;683
HL1024;4;Fortaleza;2016-03-05;354
HL1018;2;Guarulhos;2016-03-05;536
HL1006;1;Guarulhos;2016-03-06;502
HL1009;3;Nova Iguaço;2016-03-06;591
HL1006;3;Curitiba;2016-03-06;812
HL1005;5;Niterói;2016-03-06;464
HL1023;1;Guarulhos;2016-03-06;136
HL1021;2;Rio de Janeiro;2016-03-06;476
HL1010;2;Campinas;2016-03-06;86
HL1024;1;Niterói;2016-03-06;671
HL1009;4;Goiânia;2016-03-06;435
HL1009;2;Porto Alegre;2016-03-06;644
HL1018;5;Goiânia;2016-03-06;17
HL1018;4;Recife;2016-03-06;268
HL1008;4;Campinas;2016-03-06;521
HL1004;4;Porto Alegre;2016-03-06;72
HL1021;3;Campinas;2016-03-06;243
HL1023;3;Goiânia;2016-03-07;225
HL1021;4;Fortaleza;2016-03-07;288
HL1006;3;São Paulo;2016-03-07;196
HL1004;1;Goiânia;2016-03-07;89
HL1007;4;Campinas;2016-03-07;347
HL1010;1;Recife;2016-03-07;814
HL1015;2;Guarulhos;2016-03-07;364
HL1011;3;São Paulo;2016-03-07;683
HL1006;2;Porto Alegre;2016-03-07;489
HL1012;1;São Paulo;2016-03-07;316
HL1018;2;Belo Horizonte;2016-03-07;80
HL1017;5;Nova Iguaço;2016-03-07;19
HL1022;5;Campinas;2016-03-08;262
HL1007;5;Porto Alegre;2016-03-08;554
HL1021;1;Guarulhos;2016-03-08;467
HL1013;1;Guarulhos;2016-03-08;340
HL1002;3;Guarulhos;2016-03-09;122
HL1013;4;Rio de Janeiro;2016-03-09;298
HL1015;2;Curitiba;2016-03-09;619
HL1015;5;Campinas;2016-03-09;640
HL1013;4;Campinas;2016-03-09;663
HL1023;5;Belo Horizonte;2016-03-09;581
HL1014;2;Nova Iguaço;2016-03-09;78
HL1008;5;Porto Alegre;2016-03-09;218
HL1016;3;Rio de Janeiro;2016-03-09;121
HL1018;5;Recife;2016-03-09;509
HL1011;1;Goiânia;2016-03-10;815
HL1021;4;Salvador;2016-03-10;437
HL1017;5;Porto Alegre;2016-03-10;305
HL1016;1;Goiânia;2016-03-10;512
HL1007;1;Recife;2016-03-10;820
HL1016;5;São Paulo;2016-03-10;114
HL1022;5;Belo Horizonte;2016-03-10;693
HL1019;4;Porto Alegre;2016-03-10;159
HL1016;2;Fortaleza;2016-03-10;87
HL1006;4;Belo Horizonte;2016-03-10;409
HL1011;3;Goiânia;2016-03-10;738
HL1010;2;Niterói;2016-03-10;706
HL1021;1;Guarulhos;2016-03-10;548
HL1002;1;São Paulo;2016-03-10;617
HL1002;5;Porto Alegre;2016-03-11;702
HL1024;4;Porto Alegre;2016-03-11;129
HL1020;3;Guarulhos;2016-03-11;98
HL1013;5;Campinas;2016-03-11;423
HL1008;4;Recife;2016-03-11;39
HL1011;3;Niterói;2016-03-11;451
HL1023;1;Salvador;2016-03-11;559
HL1001;5;Curitiba;2016-03-11;210
HL1019;5;Campinas;2016-03-11;511
HL1018;4;Goiânia;2016-03-11;438
HL1023;5;Nova Iguaço;2016-03-11;77
HL1006;4;Belo Horizonte;2016-03-11;418
HL1013;2;São Paulo;2016-03-11;408
HL1009;3;Campinas;2016-03-12;431
HL1012;5;São Paulo;2016-03-12;753
HL1016;2;Fortaleza;2016-03-12;719
HL1008;4;Rio de Janeiro;2016-03-12;545
HL1013;2;Guarulhos;2016-03-12;84
HL1014;4;Nova Iguaço;2016-03-12;649
HL1008;1;Goiânia;2016-03-12;674
HL1007;4;Belo Horizonte;2016-03-12;660
HL1013;4;Guarulhos;2016-03-12;37
HL1019;2;Belo Horizonte;2016-03-13;581
HL1001;3;Guarulhos;2016-03-13;179
HL1014;2;Belo Horizonte;2016-03-13;359
HL1011;4;Campinas;2016-03-13;289
HL1008;3;São Paulo;2016-03-13;725
HL1005;3;Goiânia;2016-03-13;463
HL1009;2;Recife;2016-03-13;70
HL1023;5;Curitiba;2016-03-13;63
HL1008;2;Guarulhos;2016-03-13;311
HL1012;5;Porto Alegre;2016-03-13;746
HL1014;3;Campinas;2016-03-13;431
HL1019;5;Guarulhos;2016-03-13;41
HL1007;3;Goiânia;2016-03-13;762
HL1017;2;Goiânia;2016-03-14;246
HL1022;3;Guarulhos;2016-03-14;561
HL1011;2;Guarulhos;2016-03-14;214
HL1019;5;Guarulhos;2016-03-14;214
HL1002;4;Nova Iguaço;2016-03-14;791
HL1014;2;Belo Horizonte;2016-03-14;506
HL1018;2;Nova Iguaço;2016-03-14;324
HL1017;2;Rio de Janeiro;2016-03-14;3
HL1010;5;Belo Horizonte;2016-03-14;397
HL1002;4;Recife;2016-03-15;376
HL1012;2;Recife;2016-03-15;653
